Symbol,Company_Name,Sector,Data_Exising,History_Existing
CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,Consumer Discretionary,True,4390.0
CNM,Core & Main Inc. Class A Common Stock,Consumer Discretionary,True,803.0
CNMD,CONMED Corporation Common Stock,Health Care,True,6225.0
CNNE,Cannae Holdings Inc. Common Stock,Consumer Discretionary,True,1725.0
CNO,CNO Financial Group Inc. Common Stock,Finance,True,5300.0
CNOB,ConnectOne Bancorp Inc. Common Stock,Finance,True,6225.0
CNOBP,ConnectOne Bancorp Inc. Depositary Shares each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,Finance,True,787.0
CNP,CenterPoint Energy Inc (Holding Co) Common Stock,Utilities,True,6225.0
CNQ,Canadian Natural Resources Limited Common Stock,Energy,True,6080.0
CNS,Cohen & Steers Inc Common Stock,Finance,True,5066.0
CNSL,Consolidated Communications Holdings Inc. Common Stock,Telecommunications,True,4830.0
CNSP,CNS Pharmaceuticals Inc. Common Stock,Health Care,True,1230.0
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,Health Care,True,840.0
CNTB,Connect Biopharma Holdings Limited American Depositary Shares,Health Care,True,889.0
CNTM,ConnectM Technology Solutions Inc. Common Stock,Consumer Discretionary,True,565.0
CNTX,Context Therapeutics Inc. Common Stock,Health Care,True,740.0
CNTY,Century Casinos Inc. Common Stock,Consumer Discretionary,True,6225.0
CNVS,Cineverse Corp. Class A Common Stock,Consumer Discretionary,True,5257.0
CNX,CNX Resources Corporation Common Stock,Energy,True,6225.0
CNXC,Concentrix Corporation Common Stock,Technology,True,967.0
CNXN,PC Connection Inc. Common Stock,Consumer Discretionary,True,6225.0
COCH,Envoy Medical Inc. Class A Common Stock,Health Care,True,861.0
COCO,The Vita Coco Company Inc. Common Stock,Consumer Staples,True,739.0
COCP,Cocrystal Pharma Inc. Common Stock,Health Care,True,3172.0
CODA,Coda Octopus Group Inc. Common stock,Industrials,True,5841.0
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,Consumer Discretionary,True,4623.0
CODX,Co-Diagnostics Inc. Common Stock,Health Care,True,1817.0
COE,51Talk Online Education Group American depositary shares each representing 60 Class A ordinary shares,Real Estate,True,2090.0
COEP,Coeptis Therapeutics Holdings Inc. Common Stock,Health Care,True,951.0
COF,Capital One Financial Corporation Common Stock,Finance,True,6225.0
COFS,ChoiceOne Financial Services Inc. Common Stock,Finance,True,5855.0
COGT,Cogent Biosciences Inc. Common Stock,Health Care,True,1637.0
COHN,Cohen & Company Inc.,Finance,True,5170.0
COHR,Coherent Corp. Common Stock,Technology,True,6225.0
COHU,Cohu Inc. Common Stock,Industrials,True,6225.0
COIN,Coinbase Global Inc. Class A Common Stock,Finance,True,872.0
COKE,Coca-Cola Consolidated Inc. Common Stock,Consumer Staples,True,6225.0
COLB,Columbia Banking System Inc. Common Stock,Finance,True,6225.0
COLD,Americold Realty Trust Inc. Common Stock,Real Estate,True,1685.0
COLL,Collegium Pharmaceutical Inc. Common Stock,Health Care,True,2366.0
COLM,Columbia Sportswear Company Common Stock,Consumer Discretionary,True,6225.0
COMM,CommScope Holding Company Inc. Common Stock,Technology,True,2750.0
COMP,Compass Inc. Class A Common Stock,Technology,True,880.0
CON,Concentra Group Holdings Parent Inc. Common Stock,Health Care,True,47.0
COO,The Cooper Companies Inc. Common Stock,Health Care,True,6225.0
COOK,Traeger Inc. Common Stock,Consumer Discretionary,True,798.0
COOP,Mr. Cooper Group Inc. Common Stock,Finance,True,3147.0
COOT,Australian Oilseeds Holdings Limited Ordinary Shares,Consumer Staples,True,956.0
COP,ConocoPhillips Common Stock,Energy,True,6225.0
COR,Cencora Inc. Common Stock,Health Care,True,6225.0
CORT,Corcept Therapeutics Incorporated Common Stock,Health Care,True,5151.0
CORZ,Core Scientific Inc. Common Stock,Finance,True,173.0
COSM,Cosmos Health Inc. Common Stock,Health Care,True,3571.0
COST,Costco Wholesale Corporation Common Stock,Consumer Discretionary,True,6225.0
COTY,Coty Inc. Class A Common Stock,Consumer Discretionary,True,2844.0
COUR,Coursera Inc. Common Stock,Technology,True,881.0
COYA,Coya Therapeutics Inc. Common Stock,Health Care,True,440.0
CP,Canadian Pacific Kansas City Limited Common Shares,Industrials,True,6225.0
CPA,Copa Holdings S.A. Class A Common Stock,Consumer Discretionary,True,4728.0
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares),Industrials,True,3172.0
CPAY,Corpay Inc. Common Stock,Consumer Discretionary,True,3470.0
CPB,Campbell Soup Company Common Stock,Consumer Staples,True,6225.0
CPBI,Central Plains Bancshares Inc. Common Stock,Finance,True,237.0
CPF,Central Pacific Financial Corp New,Finance,True,6225.0
CPHC,Canterbury Park Holding Corporation 'New' Common Stock,Consumer Discretionary,True,4043.0
CPHI,China Pharma Holdings Inc. Common Stock,Health Care,True,5653.0
CPIX,Cumberland Pharmaceuticals Inc. Common Stock,Health Care,True,3810.0
CPK,Chesapeake Utilities Corporation Common Stock,Utilities,True,6225.0
CPNG,Coupang Inc. Class A Common Stock,Consumer Discretionary,True,895.0
CPOP,Pop Culture Group Co. Ltd Class A Ordinary Shares,Consumer Discretionary,True,818.0
CPRI,Capri Holdings Limited Ordinary Shares,Consumer Discretionary,True,3217.0
CPRT,Copart Inc. (DE) Common Stock,Consumer Discretionary,True,6225.0
CPRX,Catalyst Pharmaceuticals Inc. Common Stock,Health Care,True,4502.0
CPS,Cooper-Standard Holdings Inc. Common Stock,Consumer Discretionary,True,3612.0
CPSH,CPS Technologies Corp. Common Stock,Consumer Discretionary,True,6225.0
CPSS,Consumer Portfolio Services Inc. Common Stock,Finance,True,6225.0
CPT,Camden Property Trust Common Stock,Real Estate,True,6225.0
CPTN,Cepton Inc. Common Stock,Consumer Discretionary,True,885.0
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,Finance,True,1218.0
CQP,Cheniere Energy Partners LP Common Units,Utilities,True,4413.0
CR,Crane Company Common Stock,Industrials,True,379.0
CRAI,CRA International Inc. Common Stock,Consumer Discretionary,True,6225.0
CRBG,Corebridge Financial Inc. Common Stock,Finance,True,512.0
CRBP,Corbus Pharmaceuticals Holdings Inc. Common Stock,Health Care,True,2498.0
CRBU,Caribou Biosciences Inc. Common Stock,Health Care,True,802.0
CRC,California Resources Corporation Common Stock,Energy,True,986.0
CRCT,Cricut Inc. Class A Common Stock,Technology,True,884.0
CRDF,Cardiff Oncology Inc. Common Stock,Health Care,True,5080.0
CRDL,Cardiol Therapeutics Inc. Class A Common Shares,Health Care,True,1437.0
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,Technology,True,672.0
CREG,Smart Powerr Corp. Common Stock,Consumer Discretionary,True,4976.0
CRESY,Cresud S.A.C.I.F. y A. American Depositary Shares,Finance,True,6225.0
CREV,Carbon Revolution Public Limited Ordinary Shares,Consumer Discretionary,True,227.0
CREX,Creative Realities Inc. Common Stock,Technology,True,4490.0
CRF,Cornerstone Total Return Fund Inc. (The) Common Stock,Finance,True,6225.0
CRGO,Freightos Limited Ordinary shares,Consumer Discretionary,True,720.0
CRGY,Crescent Energy Company Class A Common Stock,Energy,True,706.0
CRH,CRH PLC Ordinary Shares,Industrials,True,6225.0
CRI,Carter's Inc. Common Stock,Consumer Discretionary,True,5266.0
CRIS,Curis Inc. Common Stock,Health Care,True,6079.0
CRK,Comstock Resources Inc. Common Stock,Energy,True,6225.0
CRKN,Crown Electrokinetics Corp. Common Stock,Technology,True,937.0
CRL,Charles River Laboratories International Inc. Common Stock,Health Care,True,6105.0
CRM,Salesforce Inc. Common Stock,Technology,True,5103.0
CRMD,CorMedix Inc. Common Stock,Health Care,True,3620.0
CRML,Critical Metals Corp. Ordinary Shares,Basic Materials,True,665.0
CRMT,America's Car-Mart Inc Common Stock,Consumer Discretionary,True,6225.0
CRNC,Cerence Inc. Common Stock,Technology,True,1269.0
CRNT,Ceragon Networks Ltd. Ordinary Shares,Technology,True,6076.0
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,Health Care,True,1561.0
CRON,Cronos Group Inc. Common Share,Health Care,True,1659.0
CROX,Crocs Inc. Common Stock,Consumer Discretionary,True,4692.0
CRS,Carpenter Technology Corporation Common Stock,Industrials,True,6225.0
CRSP,CRISPR Therapeutics AG Common Shares,Health Care,True,1999.0
CRSR,Corsair Gaming Inc. Common Stock,Technology,True,1011.0
CRT,Cross Timbers Royalty Trust Common Stock,Energy,True,6225.0
CRTO,Criteo S.A. American Depositary Shares,Consumer Discretionary,True,2747.0
CRUS,Cirrus Logic Inc. Common Stock,Technology,True,6225.0
CRVL,CorVel Corp. Common Stock,Finance,True,6225.0
CRVO,CervoMed Inc. Common Stock,Health Care,True,4092.0
CRVS,Corvus Pharmaceuticals Inc. Common Stock,Health Care,True,2145.0
CRWD,CrowdStrike Holdings Inc. Class A Common Stock,Technology,True,1335.0
CRWS,Crown Crafts Inc Common Stock,Consumer Discretionary,True,5281.0
CSAN,Cosan S.A. ADS,Consumer Discretionary,True,898.0
CSBR,Champions Oncology Inc. Common Stock,Health Care,True,4445.0
CSCI,COSCIENS Biopharma Inc. Common Stock,Health Care,True,6136.0
CSCO,Cisco Systems Inc. Common Stock (DE),Telecommunications,True,6225.0
CSGP,CoStar Group Inc. Common Stock,Consumer Discretionary,True,6225.0
CSGS,CSG Systems International Inc. Common Stock,Technology,True,6225.0
CSIQ,Canadian Solar Inc. Common Shares (ON),Technology,True,4501.0
CSL,Carlisle Companies Incorporated Common Stock,Industrials,True,6225.0
CSLM,CSLM Acquisition Corp. Class A Ordinary Share,Finance,True,646.0
CSLR,Complete Solaria Inc. Common Stock,Technology,True,304.0
CSPI,CSP Inc. Common Stock,Technology,True,6225.0
CSQ,Calamos Strategic Total Return Common Stock,Finance,True,5159.0
CSR,D/B/A Centerspace Common Stock,Real Estate,True,6225.0
CSTE,Caesarstone Ltd. Ordinary Shares,Industrials,True,3151.0
CSTL,Castle Biosciences Inc. Common Stock,Health Care,True,1305.0
CSTM,Constellium SE Ordinary Shares (France),Industrials,True,2858.0
CSV,Carriage Services Inc. Common Stock,Consumer Discretionary,True,6225.0
CSWC,Capital Southwest Corporation Common Stock,Consumer Discretionary,True,6225.0
CSWCZ,Capital Southwest Corporation 7.75% Notes due 2028,Finance,True,325.0
CSWI,CSW Industrials Inc. Common Stock,Industrials,True,2265.0
CSX,CSX Corporation Common Stock,Industrials,True,6225.0
CTAS,Cintas Corporation Common Stock,Consumer Discretionary,True,6225.0
CTBB,Qwest Corporation 6.5% Notes due 2056,Telecommunications,True,2039.0
CTBI,Community Trust Bancorp Inc. Common Stock,Finance,True,6225.0
CTCX,Carmell Corporation Common Stock,Health Care,True,759.0
CTDD,Qwest Corporation 6.75% Notes due 2057,Telecommunications,True,1868.0
CTGO,Contango ORE Inc. Common Stock,Basic Materials,True,3466.0
CTHR,Charles & Colvard Ltd Common Stock,Consumer Discretionary,True,6225.0
CTKB,Cytek Biosciences Inc. Common Stock,Industrials,True,802.0
CTLT,Catalent Inc. Common Stock,Health Care,True,2559.0
CTM,Castellum Inc. Common Stock,Consumer Discretionary,True,493.0
CTMX,CytomX Therapeutics Inc. Common Stock,Health Care,True,2259.0
CTNM,Contineum Therapeutics Inc. Class A Common Stock,Health Care,True,123.0
CTNT,Cheetah Net Supply Chain Service Inc. Class A Common Stock,Consumer Discretionary,True,294.0
CTO,CTO Realty Growth Inc. Common Stock,Real Estate,True,6225.0
CTOR,Citius Oncology Inc. Common Stock,Health Care,True,454.0
CTOS,Custom Truck One Source Inc. Common Stock,Consumer Discretionary,True,1755.0
CTRA,Coterra Energy Inc. Common Stock,Energy,True,6225.0
CTRE,CareTrust REIT Inc. Common Stock,Real Estate,True,2603.0
CTRI,Centuri Holdings Inc. Common Stock,Utilities,True,113.0
CTRM,Castor Maritime Inc. Common Shares,Consumer Discretionary,True,1419.0
CTRN,Citi Trends Inc. Common Stock,Consumer Discretionary,True,4875.0
CTS,CTS Corporation Common Stock,Technology,True,6225.0
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,Technology,True,6225.0
CTSO,Cytosorbents Corporation Common Stock,Health Care,True,4567.0
CTV,Innovid Corp. Common Stock,Technology,True,879.0
CTVA,Corteva Inc. Common Stock ,Consumer Staples,True,1347.0
CTXR,Citius Pharmaceuticals Inc. Common Stock,Health Care,True,2515.0
CUB,Lionheart Holdings Class A Ordinary Shares,Industrials,True,35.0
CUBA,Herzfeld Caribbean Basin Fund Inc. (The) Common Stock,Finance,True,6225.0
CUBB,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034,Finance,True,1200.0
CUBE,CubeSmart Common Shares,Real Estate,True,5018.0
CUBI,Customers Bancorp Inc Common Stock,Finance,True,3157.0
CUBWU,Lionheart Holdings Unit,Finance,True,58.0
CUE,Cue Biopharma Inc. Common Stock,Health Care,True,1697.0
CUK,Carnival Plc ADS ADS,Consumer Discretionary,True,6021.0
CULP,Culp Inc. Common Stock,Consumer Discretionary,True,6225.0
CURB,Curbline Properties Corp. Common Stock,Finance,True,3.0
CURI,CuriosityStream Inc. Class A Common Stock,Consumer Discretionary,True,1190.0
CURR,Currenc Group Inc. Ordinary Shares,Consumer Discretionary,True,20.0
CURV,Torrid Holdings Inc. Common Stock,Consumer Discretionary,True,817.0
CUTR,Cutera Inc. Common Stock,Health Care,True,5160.0
CUZ,Cousins Properties Incorporated Common Stock,Real Estate,True,6225.0
CVAC,CureVac N.V. Ordinary Shares,Health Care,True,1038.0
CVBF,CVB Financial Corporation Common Stock,Finance,True,6225.0
CVCO,Cavco Industries Inc. Common Stock When Issued,Consumer Discretionary,True,5349.0
CVE,Cenovus Energy Inc Common Stock,Energy,True,3741.0
CVEO,Civeo Corporation (Canada) Common Shares,Consumer Discretionary,True,2610.0
CVGI,Commercial Vehicle Group Inc. Common Stock,Consumer Discretionary,True,5071.0
CVGW,Calavo Growers Inc. Common Stock,Consumer Discretionary,True,5587.0
CVI,CVR Energy Inc. Common Stock,Energy,True,4263.0
CVKD,Cadrenal Therapeutics Inc. Common Stock,Health Care,True,426.0
CVLG,Covenant Logistics Group Inc. Class A Common Stock,Industrials,True,6225.0
CVLT,Commvault Systems Inc. Common Stock,Technology,True,4535.0
CVM,Cel-Sci Corporation Common Stock,Health Care,True,6225.0
CVNA,Carvana Co. Class A Common Stock,Consumer Discretionary,True,1868.0
CVR,Chicago Rivet & Machine Co. Common Stock,Industrials,True,6225.0
CVRX,CVRx Inc. Common Stock,Health Care,True,818.0
CVS,CVS Health Corporation Common Stock,Consumer Staples,True,6225.0
CVU,CPI Aerostructures Inc. Common Stock,Industrials,True,6225.0
CVV,CVD Equipment Corporation Common Stock,Technology,True,6225.0
CVX,Chevron Corporation Common Stock,Energy,True,6225.0
CW,Curtiss-Wright Corporation Common Stock,Technology,True,6225.0
CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock,Technology,True,758.0
CWBC,Community West Bancshares Common Stock,Finance,True,6225.0
CWCO,Consolidated Water Co. Ltd. Ordinary Shares,Utilities,True,6225.0
CWD,CaliberCos Inc. Class A Common Stock,Finance,True,344.0
CWEN,Clearway Energy Inc. Class C Common Stock,Utilities,True,2360.0
CWH,Camping World Holdings Inc. Class A Common Stock,Consumer Discretionary,True,2007.0
CWK,Cushman & Wakefield plc Ordinary Shares,Finance,True,1550.0
CWST,Casella Waste Systems Inc. Class A Common Stock,Utilities,True,6225.0
CWT,California Water Service Group Common Stock,Utilities,True,6225.0
CX,Cemex S.A.B. de C.V. Sponsored ADR,Industrials,True,6225.0
CXAI,CXApp Inc. Class A Common Stock,Technology,True,919.0
CXDO,Crexendo Inc. Common Stock,Telecommunications,True,1639.0
CXE,MFS High Income Municipal Trust Common Stock,Finance,True,6225.0
CXH,MFS Investment Grade Municipal Trust Common Stock,Finance,True,6225.0
CXM,Sprinklr Inc. Class A Common Stock,Technology,True,823.0
CXT,Crane NXT Co. Common Stock,Industrials,True,6225.0
CXW,CoreCivic Inc. Common Stock,Real Estate,True,6225.0
CYBN,Cybin Inc. Common Shares,Health Care,True,1270.0
CYBR,CyberArk Software Ltd. Ordinary Shares,Technology,True,2521.0
CYCC,Cyclacel Pharmaceuticals Inc. Common Stock,Health Care,True,5171.0
CYCCP,Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock,Health Care,True,4739.0
CYCN,Cyclerion Therapeutics Inc. Common Stock,Health Care,True,1395.0
CYD,China Yuchai International Limited Common Stock,Industrials,True,6225.0
CYH,Community Health Systems Inc. Common Stock,Health Care,True,6115.0
CYN,Cyngn Inc. Common Stock,Technology,True,740.0
CYRX,CryoPort Inc. Common Stock,Health Care,True,4809.0
CYTH,Cyclo Therapeutics Inc. Common Stock,Health Care,True,6141.0
CYTHW,Cyclo Therapeutics Inc. Warrant,Health Care,True,950.0
CYTK,Cytokinetics Incorporated Common Stock,Health Care,True,5139.0
CYTO,Altamira Therapeutics Ltd. Common Shares,Health Care,True,2555.0
CZFS,Citizens Financial Services Inc. Common Stock,Finance,True,6225.0
CZNC,Citizens & Northern Corp Common Stock,Finance,True,6225.0
CZR,Caesars Entertainment Inc. Common Stock,Consumer Discretionary,True,2523.0
CZWI,Citizens Community Bancorp Inc. Common Stock,Finance,True,5161.0
D,Dominion Energy Inc. Common Stock,Utilities,True,6225.0
DAC,Danaos Corporation Common Stock,Consumer Discretionary,True,4519.0
DADA,Dada Nexus Limited American Depositary Shares,Technology,True,1087.0
DAIO,Data I/O Corporation Common Stock,Industrials,True,6225.0
DAKT,Daktronics Inc. Common Stock,Consumer Discretionary,True,6225.0
DAL,Delta Air Lines Inc. Common Stock,Consumer Discretionary,True,4383.0
DALN,DallasNews Corporation Series A Common Stock,Consumer Discretionary,True,834.0
DAN,Dana Incorporated Common Stock ,Consumer Discretionary,True,4215.0
DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share,Real Estate,True,1240.0
DAR,Darling Ingredients Inc. Common Stock,Consumer Staples,True,6225.0
DARE,Dare Bioscience Inc. Common Stock,Health Care,True,2636.0
DASH,DoorDash Inc. Class A Common Stock,Consumer Discretionary,True,957.0
DATS,DatChat Inc. Common Stock,Telecommunications,True,787.0
DATSW,DatChat Inc. Series A Warrant,Telecommunications,True,787.0
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),Technology,True,1554.0
DAVE,Dave Inc. Class A Common Stock,Finance,True,864.0
DAWN,Day One Biopharmaceuticals Inc. Common Stock,Health Care,True,841.0
DAY,Dayforce Inc. Common Stock,Technology,True,1618.0
DB,Deutsche Bank AG Common Stock,Finance,True,6225.0
DBGI,Digital Brands Group Inc. Common Stock,Consumer Discretionary,True,850.0
